nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Toulouse Métropole;24310051800170;;;ASSOCIATION CONSEIL CITOYEN VIVIER CITOYENS;82192369500018;Subvention de Fonctionnement;1554.0;aide en numéraire;unique;2016-12-20;;non;1
Toulouse Métropole;24310051800170;;;CARREFOUR CULTUREL ARNAUD BERNARD ASSOC;38817019300014;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2016-08-02;;non;1
Toulouse Métropole;24310051800170;;;AGENCE INGENIERIE SOCIALE;37944391400054;Subvention de Fonctionnement;13835.45;aide en numéraire;unique;2016-02-16;;non;1
Toulouse Métropole;24310051800170;;;ACOUCITE ASSOC;41011843400035;Subvention de Fonctionnement;22000.0;aide en numéraire;échelonné;2016-11-08;;non;1
Toulouse Métropole;24310051800170;;;ADIL 31 ASSOC;32647900300039;Subvention de Fonctionnement;141374.0;aide en numéraire;échelonné;2016-11-29;;non;1
Toulouse Métropole;24310051800170;;;CJD TOULOUSE ASSOC;49082071900022;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2016-10-13;;non;1
Toulouse Métropole;24310051800170;;;ARPADE;30492789000091;Subvention de Fonctionnement;139510.0;aide en numéraire;échelonné;2016-12-31;;non;1
Toulouse Métropole;24310051800170;;;EUROPEENNE DU FILM D ANIMATION CARTOON;50907979400012;Subvention de Fonctionnement;50000.0;aide en numéraire;échelonné;2016-12-01;;non;1
Toulouse Métropole;24310051800170;;;CLASSISCO POUR LA MUSIQUE A L ECOLE ASSOC;44324608700029;Subvention de Fonctionnement;13500.0;aide en numéraire;unique;2016-06-27;;non;1
Toulouse Métropole;24310051800170;;;CNES CENTRE NATIONAL D ETUDES SPATIALES;77566591200082;Subvention de Fonctionnement;50000.0;aide en numéraire;unique;2016-12-01;;non;1
Toulouse Métropole;24310051800170;;;FONCIERE D HABITAT ET HUMANISME SA;33980485800043;Subvention d'équipement;352400.0;aide en numéraire;échelonné;2016-10-14;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE ST ORENS DE GAMEVILLE;21310506700010;Subvention de Fonctionnement;5330.0;aide en numéraire;unique;2016-12-22;;non;1
Toulouse Métropole;24310051800170;;;COOP ACTION SARL;44238180200028;Subvention de Fonctionnement;10500.0;aide en numéraire;unique;2016-11-10;;non;1
Toulouse Métropole;24310051800170;;;HOTEL ALBERT 1ER;71080259600019;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2016-10-26;;non;1
Toulouse Métropole;24310051800170;;;GRISELIDIS ASSOC;43243801800041;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2016-07-07;;non;1
Toulouse Métropole;24310051800170;;;DE PAYSSAT SCI;42459502300013;Subvention d'équipement;200000.0;aide en numéraire;unique;2016-05-27;;non;1
